USER,PID,%CPU,%MEM,VSZ,RSS,TTY,STAT,START,TIME,COMMAND
root,1732,104,4.5,573900,535916,pts/0,R,19:42,275,../run_base_test_mytest-64.0000/xz_r_base.mytest-64 cpu2006docs.tar.xz 1 055ce243071129412e9dd0b3b69a21654033a9b723d874b2015c774fac1553d9713be561ca86f74e4f16f22e664fc17a79f30caa5ad2c04fbc447549c2810fae 628996 -1 3e
root,3272,93.8,0.5,72412,69024,pts/0,R,19:43,335,/home/cpu2017/bin/specperl /home/cpu2017/bin/harness/runcpu --config default.cfg --nokeeptmp --nolog_timestamp --iterations 1 --from_runcpu 1 --nouse-submit-for-speed --label mytest-64 --size test --nobuild --noreportable --noignore-errors --nopreenv --verbose 5 --copies 1 --threads 1 --copynum 20 --tune peak --logfile /home/cpu2017/tmp/CPU2017.009.0/templogs/557.xz_r.test.peak --lognum 009.0.20 557.xz_r
root,3272,27.0,0.8,98520,95076,pts/0,S,19:43,340,/home/cpu2017/bin/specperl /home/cpu2017/bin/harness/runcpu --config default.cfg --nokeeptmp --nolog_timestamp --iterations 1 --from_runcpu 1 --nouse-submit-for-speed --label mytest-64 --size test --nobuild --noreportable --noignore-errors --nopreenv --verbose 5 --copies 1 --threads 1 --copynum 20 --tune peak --logfile /home/cpu2017/tmp/CPU2017.009.0/templogs/557.xz_r.test.peak --lognum 009.0.20 557.xz_r
root,3338,0.2,0.0,2228,776,pts/0,S,19:43,340,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/557.xz_r/run/run_peak_test_mytest-64.0000 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
root,3339,0.2,0.7,98520,92172,pts/0,S,19:43,340,/home/cpu2017/bin/specperl /home/cpu2017/bin/harness/runcpu --config default.cfg --nokeeptmp --nolog_timestamp --iterations 1 --from_runcpu 1 --nouse-submit-for-speed --label mytest-64 --size test --nobuild --noreportable --noignore-errors --nopreenv --verbose 5 --copies 1 --threads 1 --copynum 20 --tune peak --logfile /home/cpu2017/tmp/CPU2017.009.0/templogs/557.xz_r.test.peak --lognum 009.0.20 557.xz_r
root,3361,109,4.6,573800,544548,pts/0,R,19:43,340,../run_peak_test_mytest-64.0000/xz_r_peak.mytest-64 cpu2006docs.tar.xz 4 055ce243071129412e9dd0b3b69a21654033a9b723d874b2015c774fac1553d9713be561ca86f74e4f16f22e664fc17a79f30caa5ad2c04fbc447549c2810fae 1034828 -1 3e
root,3272,14.2,0.8,98520,95076,pts/0,S,19:43,345,/home/cpu2017/bin/specperl /home/cpu2017/bin/harness/runcpu --config default.cfg --nokeeptmp --nolog_timestamp --iterations 1 --from_runcpu 1 --nouse-submit-for-speed --label mytest-64 --size test --nobuild --noreportable --noignore-errors --nopreenv --verbose 5 --copies 1 --threads 1 --copynum 20 --tune peak --logfile /home/cpu2017/tmp/CPU2017.009.0/templogs/557.xz_r.test.peak --lognum 009.0.20 557.xz_r
root,3338,0.1,0.0,2228,776,pts/0,S,19:43,345,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/557.xz_r/run/run_peak_test_mytest-64.0000 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
root,3339,0.2,0.7,98520,92172,pts/0,S,19:43,345,/home/cpu2017/bin/specperl /home/cpu2017/bin/harness/runcpu --config default.cfg --nokeeptmp --nolog_timestamp --iterations 1 --from_runcpu 1 --nouse-submit-for-speed --label mytest-64 --size test --nobuild --noreportable --noignore-errors --nopreenv --verbose 5 --copies 1 --threads 1 --copynum 20 --tune peak --logfile /home/cpu2017/tmp/CPU2017.009.0/templogs/557.xz_r.test.peak --lognum 009.0.20 557.xz_r
root,3459,104,4.7,573800,553788,pts/0,R,19:43,345,../run_peak_test_mytest-64.0000/xz_r_peak.mytest-64 cpu2006docs.tar.xz 4 055ce243071129412e9dd0b3b69a21654033a9b723d874b2015c774fac1553d9713be561ca86f74e4f16f22e664fc17a79f30caa5ad2c04fbc447549c2810fae 1034588 -1 4e
