CMD,%MEM,%CPU,PSR,TIME
specperl -I/home/cpu2017/bi,0.1,0.0,5,14590
/home/cpu2017/bin/specperl,0.6,0.5,4,14590
specperl -I/home/cpu2017/bi,0.1,0.2,5,14590
/home/cpu2017/bin/specinvok,0.0,0.0,5,14590
/home/cpu2017/bin/specperl,0.5,0.1,5,14590
specperl -I/home/cpu2017/bi,0.1,0.0,5,14595
/home/cpu2017/bin/specperl,0.6,0.5,4,14595
specperl -I/home/cpu2017/bi,0.1,0.2,5,14595
/home/cpu2017/bin/specinvok,0.0,0.0,5,14595
/home/cpu2017/bin/specperl,0.5,0.1,5,14595
specperl -I/home/cpu2017/bi,0.1,0.0,5,14600
/home/cpu2017/bin/specperl,0.6,0.5,4,14600
specperl -I/home/cpu2017/bi,0.1,0.2,5,14600
/home/cpu2017/bin/specinvok,0.0,0.0,5,14600
/home/cpu2017/bin/specperl,0.5,0.1,5,14600
specperl -I/home/cpu2017/bi,0.1,0.0,5,14605
/home/cpu2017/bin/specperl,0.6,0.5,4,14605
specperl -I/home/cpu2017/bi,0.1,0.2,5,14605
/home/cpu2017/bin/specinvok,0.0,0.0,5,14605
/home/cpu2017/bin/specperl,0.5,0.1,5,14605
specperl -I/home/cpu2017/bi,0.1,0.0,5,14610
/home/cpu2017/bin/specperl,0.6,0.5,4,14610
specperl -I/home/cpu2017/bi,0.1,0.2,5,14610
/home/cpu2017/bin/specinvok,0.0,0.0,5,14610
/home/cpu2017/bin/specperl,0.5,0.1,5,14610
specperl -I/home/cpu2017/bi,0.1,0.0,5,14615
/home/cpu2017/bin/specperl,0.6,0.5,4,14615
specperl -I/home/cpu2017/bi,0.1,0.2,5,14615
/home/cpu2017/bin/specinvok,0.0,0.0,5,14615
/home/cpu2017/bin/specperl,0.5,0.1,5,14615
specperl -I/home/cpu2017/bi,0.1,0.0,5,14620
/home/cpu2017/bin/specperl,0.6,0.5,4,14620
specperl -I/home/cpu2017/bi,0.1,0.2,5,14620
/home/cpu2017/bin/specinvok,0.0,0.0,5,14620
/home/cpu2017/bin/specperl,0.5,0.1,5,14620
specperl -I/home/cpu2017/bi,0.1,0.0,5,14625
/home/cpu2017/bin/specperl,0.6,0.5,4,14625
specperl -I/home/cpu2017/bi,0.1,0.2,5,14625
/home/cpu2017/bin/specinvok,0.0,0.0,5,14625
/home/cpu2017/bin/specperl,0.5,0.1,5,14625
specperl -I/home/cpu2017/bi,0.1,0.0,5,14630
/home/cpu2017/bin/specperl,0.6,0.5,4,14630
specperl -I/home/cpu2017/bi,0.1,0.2,5,14630
/home/cpu2017/bin/specinvok,0.0,0.0,5,14630
/home/cpu2017/bin/specperl,0.5,0.1,5,14630
specperl -I/home/cpu2017/bi,0.1,0.0,5,14635
/home/cpu2017/bin/specperl,0.6,0.5,4,14635
specperl -I/home/cpu2017/bi,0.1,0.2,5,14635
/home/cpu2017/bin/specinvok,0.0,0.0,5,14635
/home/cpu2017/bin/specperl,0.5,0.1,5,14635
specperl -I/home/cpu2017/bi,0.1,0.0,5,14640
/home/cpu2017/bin/specperl,0.6,0.5,4,14640
specperl -I/home/cpu2017/bi,0.1,0.2,5,14640
/home/cpu2017/bin/specinvok,0.0,0.0,5,14640
/home/cpu2017/bin/specperl,0.5,0.1,5,14640
specperl -I/home/cpu2017/bi,0.1,0.0,5,14645
/home/cpu2017/bin/specperl,0.6,0.5,4,14645
specperl -I/home/cpu2017/bi,0.1,0.2,5,14645
/home/cpu2017/bin/specinvok,0.0,0.0,5,14645
/home/cpu2017/bin/specperl,0.5,0.1,5,14645
specperl -I/home/cpu2017/bi,0.1,0.0,5,14650
/home/cpu2017/bin/specperl,0.6,0.5,4,14650
specperl -I/home/cpu2017/bi,0.1,0.2,5,14650
/home/cpu2017/bin/specinvok,0.0,0.0,5,14650
/home/cpu2017/bin/specperl,0.5,0.1,5,14650
specperl -I/home/cpu2017/bi,0.1,0.0,5,14655
/home/cpu2017/bin/specperl,0.6,0.5,4,14655
specperl -I/home/cpu2017/bi,0.1,0.2,5,14655
/home/cpu2017/bin/specinvok,0.0,0.0,5,14655
/home/cpu2017/bin/specperl,0.5,0.1,5,14655
specperl -I/home/cpu2017/bi,0.1,0.0,5,14660
/home/cpu2017/bin/specperl,0.6,0.5,4,14660
specperl -I/home/cpu2017/bi,0.1,0.2,5,14660
/home/cpu2017/bin/specinvok,0.0,0.0,5,14660
/home/cpu2017/bin/specperl,0.5,0.1,5,14660
specperl -I/home/cpu2017/bi,0.1,0.0,5,14665
/home/cpu2017/bin/specperl,0.6,0.5,4,14665
specperl -I/home/cpu2017/bi,0.1,0.2,5,14665
/home/cpu2017/bin/specinvok,0.0,0.0,5,14665
/home/cpu2017/bin/specperl,0.5,0.1,5,14665
specperl -I/home/cpu2017/bi,0.1,0.0,5,14670
/home/cpu2017/bin/specperl,0.6,0.5,4,14670
specperl -I/home/cpu2017/bi,0.1,0.2,5,14670
/home/cpu2017/bin/specinvok,0.0,0.0,5,14670
/home/cpu2017/bin/specperl,0.5,0.1,5,14670
specperl -I/home/cpu2017/bi,0.1,0.0,5,14675
/home/cpu2017/bin/specperl,0.6,0.5,4,14675
specperl -I/home/cpu2017/bi,0.1,0.2,5,14675
/home/cpu2017/bin/specinvok,0.0,0.0,5,14675
/home/cpu2017/bin/specperl,0.5,0.1,5,14675
specperl -I/home/cpu2017/bi,0.1,0.0,5,14680
/home/cpu2017/bin/specperl,0.6,0.5,4,14680
specperl -I/home/cpu2017/bi,0.1,0.2,5,14680
/home/cpu2017/bin/specinvok,0.0,0.0,5,14680
/home/cpu2017/bin/specperl,0.5,0.1,5,14680
specperl -I/home/cpu2017/bi,0.1,0.0,5,14685
/home/cpu2017/bin/specperl,0.6,0.5,4,14685
specperl -I/home/cpu2017/bi,0.1,0.2,5,14685
/home/cpu2017/bin/specinvok,0.0,0.0,5,14685
/home/cpu2017/bin/specperl,0.5,0.1,5,14685
specperl -I/home/cpu2017/bi,0.1,0.0,5,14690
/home/cpu2017/bin/specperl,0.6,0.5,4,14690
specperl -I/home/cpu2017/bi,0.1,0.2,5,14690
/home/cpu2017/bin/specinvok,0.0,0.0,5,14690
/home/cpu2017/bin/specperl,0.5,0.1,5,14690
specperl -I/home/cpu2017/bi,0.1,0.0,5,14695
/home/cpu2017/bin/specperl,0.6,0.5,4,14695
specperl -I/home/cpu2017/bi,0.1,0.2,5,14695
/home/cpu2017/bin/specinvok,0.0,0.0,5,14695
/home/cpu2017/bin/specperl,0.5,0.1,5,14695
specperl -I/home/cpu2017/bi,0.1,0.0,5,14700
/home/cpu2017/bin/specperl,0.6,0.5,4,14700
specperl -I/home/cpu2017/bi,0.1,0.2,5,14700
/home/cpu2017/bin/specinvok,0.0,0.0,5,14700
/home/cpu2017/bin/specperl,0.5,0.1,5,14700
specperl -I/home/cpu2017/bi,0.1,0.0,5,14705
/home/cpu2017/bin/specperl,0.6,0.5,4,14705
specperl -I/home/cpu2017/bi,0.1,0.2,5,14705
/home/cpu2017/bin/specinvok,0.0,0.0,5,14705
/home/cpu2017/bin/specperl,0.5,0.1,5,14705
specperl -I/home/cpu2017/bi,0.1,0.0,5,14710
/home/cpu2017/bin/specperl,0.6,0.5,4,14710
specperl -I/home/cpu2017/bi,0.1,0.2,5,14710
/home/cpu2017/bin/specinvok,0.0,0.0,5,14710
/home/cpu2017/bin/specperl,0.5,0.1,5,14710
specperl -I/home/cpu2017/bi,0.1,0.0,5,14715
/home/cpu2017/bin/specperl,0.6,0.5,4,14715
specperl -I/home/cpu2017/bi,0.1,0.2,5,14715
/home/cpu2017/bin/specinvok,0.0,0.0,5,14715
/home/cpu2017/bin/specperl,0.5,0.1,5,14715
specperl -I/home/cpu2017/bi,0.1,0.0,5,14720
/home/cpu2017/bin/specperl,0.6,0.5,4,14720
specperl -I/home/cpu2017/bi,0.1,0.2,5,14720
/home/cpu2017/bin/specinvok,0.0,0.0,5,14720
/home/cpu2017/bin/specperl,0.5,0.1,5,14720
specperl -I/home/cpu2017/bi,0.1,0.0,5,14725
/home/cpu2017/bin/specperl,0.6,0.5,4,14725
specperl -I/home/cpu2017/bi,0.1,0.2,5,14725
/home/cpu2017/bin/specinvok,0.0,0.0,5,14725
/home/cpu2017/bin/specperl,0.5,0.1,5,14725
specperl -I/home/cpu2017/bi,0.1,0.0,5,14730
/home/cpu2017/bin/specperl,0.6,0.5,4,14730
specperl -I/home/cpu2017/bi,0.1,0.2,5,14730
/home/cpu2017/bin/specinvok,0.0,0.0,5,14730
/home/cpu2017/bin/specperl,0.5,0.1,5,14730
specperl -I/home/cpu2017/bi,0.1,0.0,5,14735
/home/cpu2017/bin/specperl,0.6,0.5,4,14735
specperl -I/home/cpu2017/bi,0.1,0.2,5,14735
/home/cpu2017/bin/specinvok,0.0,0.0,5,14735
/home/cpu2017/bin/specperl,0.5,0.1,5,14735
specperl -I/home/cpu2017/bi,0.1,0.0,5,14740
/home/cpu2017/bin/specperl,0.6,0.5,4,14740
specperl -I/home/cpu2017/bi,0.1,0.2,5,14740
/home/cpu2017/bin/specinvok,0.0,0.0,5,14740
/home/cpu2017/bin/specperl,0.5,0.1,5,14740
specperl -I/home/cpu2017/bi,0.1,0.0,5,14745
/home/cpu2017/bin/specperl,0.6,0.5,4,14745
specperl -I/home/cpu2017/bi,0.1,0.2,5,14745
/home/cpu2017/bin/specinvok,0.0,0.0,5,14745
/home/cpu2017/bin/specperl,0.5,0.1,5,14745
specperl -I/home/cpu2017/bi,0.1,0.0,5,14750
/home/cpu2017/bin/specperl,0.6,0.5,4,14750
specperl -I/home/cpu2017/bi,0.1,0.2,5,14750
/home/cpu2017/bin/specinvok,0.0,0.0,5,14750
/home/cpu2017/bin/specperl,0.5,0.1,5,14750
specperl -I/home/cpu2017/bi,0.1,0.0,5,14755
/home/cpu2017/bin/specperl,0.6,0.5,4,14755
specperl -I/home/cpu2017/bi,0.1,0.2,5,14755
/home/cpu2017/bin/specinvok,0.0,0.0,5,14755
/home/cpu2017/bin/specperl,0.5,0.1,5,14755
specperl -I/home/cpu2017/bi,0.1,0.0,5,14760
/home/cpu2017/bin/specperl,0.6,0.5,4,14760
specperl -I/home/cpu2017/bi,0.1,0.2,5,14760
/home/cpu2017/bin/specinvok,0.0,0.0,5,14760
/home/cpu2017/bin/specperl,0.5,0.1,5,14760
specperl -I/home/cpu2017/bi,0.1,0.0,5,14765
/home/cpu2017/bin/specperl,0.6,0.5,4,14765
specperl -I/home/cpu2017/bi,0.1,0.2,5,14765
/home/cpu2017/bin/specinvok,0.0,0.0,5,14765
/home/cpu2017/bin/specperl,0.5,0.1,5,14765
specperl -I/home/cpu2017/bi,0.1,0.0,5,14770
/home/cpu2017/bin/specperl,0.6,0.5,4,14770
specperl -I/home/cpu2017/bi,0.1,0.2,5,14770
/home/cpu2017/bin/specinvok,0.0,0.0,5,14770
/home/cpu2017/bin/specperl,0.5,0.1,5,14770
specperl -I/home/cpu2017/bi,0.1,0.0,5,14775
/home/cpu2017/bin/specperl,0.6,0.5,4,14775
specperl -I/home/cpu2017/bi,0.1,0.2,5,14775
/home/cpu2017/bin/specinvok,0.0,0.0,5,14775
/home/cpu2017/bin/specperl,0.5,0.1,5,14775
specperl -I/home/cpu2017/bi,0.1,0.0,5,14780
/home/cpu2017/bin/specperl,0.6,0.5,4,14780
specperl -I/home/cpu2017/bi,0.1,0.2,5,14780
/home/cpu2017/bin/specinvok,0.0,0.0,5,14780
/home/cpu2017/bin/specperl,0.5,0.1,5,14780
specperl -I/home/cpu2017/bi,0.1,0.0,5,14785
/home/cpu2017/bin/specperl,0.6,0.5,4,14785
specperl -I/home/cpu2017/bi,0.1,0.2,5,14785
/home/cpu2017/bin/specinvok,0.0,0.0,5,14785
/home/cpu2017/bin/specperl,0.5,0.1,5,14785
specperl -I/home/cpu2017/bi,0.1,0.0,5,14790
/home/cpu2017/bin/specperl,0.6,0.5,4,14790
specperl -I/home/cpu2017/bi,0.1,0.2,5,14790
/home/cpu2017/bin/specinvok,0.0,0.0,5,14790
/home/cpu2017/bin/specperl,0.5,0.1,5,14790
specperl -I/home/cpu2017/bi,0.1,0.0,5,14795
/home/cpu2017/bin/specperl,0.6,0.5,4,14795
specperl -I/home/cpu2017/bi,0.1,0.2,5,14795
/home/cpu2017/bin/specinvok,0.0,0.0,5,14795
/home/cpu2017/bin/specperl,0.5,0.1,5,14795
specperl -I/home/cpu2017/bi,0.1,0.0,5,14800
/home/cpu2017/bin/specperl,0.6,0.5,4,14800
specperl -I/home/cpu2017/bi,0.1,0.2,5,14800
/home/cpu2017/bin/specinvok,0.0,0.0,5,14800
/home/cpu2017/bin/specperl,0.5,0.1,5,14800
specperl -I/home/cpu2017/bi,0.1,0.0,5,14805
/home/cpu2017/bin/specperl,0.6,0.5,4,14805
specperl -I/home/cpu2017/bi,0.1,0.2,5,14805
/home/cpu2017/bin/specinvok,0.0,0.0,5,14805
/home/cpu2017/bin/specperl,0.5,0.1,5,14805
specperl -I/home/cpu2017/bi,0.1,0.0,5,14810
/home/cpu2017/bin/specperl,0.6,0.5,4,14810
specperl -I/home/cpu2017/bi,0.1,0.2,5,14810
/home/cpu2017/bin/specinvok,0.0,0.0,5,14810
/home/cpu2017/bin/specperl,0.5,0.1,5,14810
specperl -I/home/cpu2017/bi,0.1,0.0,5,14815
/home/cpu2017/bin/specperl,0.6,0.5,4,14815
specperl -I/home/cpu2017/bi,0.1,0.2,5,14815
/home/cpu2017/bin/specinvok,0.0,0.0,5,14815
/home/cpu2017/bin/specperl,0.5,0.1,5,14815
specperl -I/home/cpu2017/bi,0.1,0.0,5,14820
/home/cpu2017/bin/specperl,0.6,0.5,4,14820
specperl -I/home/cpu2017/bi,0.1,0.2,5,14820
/home/cpu2017/bin/specinvok,0.0,0.0,5,14820
/home/cpu2017/bin/specperl,0.5,0.1,5,14820
specperl -I/home/cpu2017/bi,0.1,0.0,5,14825
/home/cpu2017/bin/specperl,0.6,0.5,4,14825
specperl -I/home/cpu2017/bi,0.1,0.2,5,14825
/home/cpu2017/bin/specinvok,0.0,0.0,5,14825
/home/cpu2017/bin/specperl,0.5,0.1,5,14825
specperl -I/home/cpu2017/bi,0.1,0.0,5,14830
/home/cpu2017/bin/specperl,0.6,0.4,4,14830
specperl -I/home/cpu2017/bi,0.1,0.2,5,14830
/home/cpu2017/bin/specinvok,0.0,0.0,5,14830
/home/cpu2017/bin/specperl,0.5,0.1,5,14830
specperl -I/home/cpu2017/bi,0.1,0.0,5,14835
/home/cpu2017/bin/specperl,0.6,0.4,4,14835
specperl -I/home/cpu2017/bi,0.1,0.2,5,14835
/home/cpu2017/bin/specinvok,0.0,0.0,5,14835
/home/cpu2017/bin/specperl,0.5,0.1,5,14835
specperl -I/home/cpu2017/bi,0.1,0.0,5,14840
/home/cpu2017/bin/specperl,0.6,0.4,4,14840
specperl -I/home/cpu2017/bi,0.1,0.2,5,14840
/home/cpu2017/bin/specinvok,0.0,0.0,5,14840
/home/cpu2017/bin/specperl,0.5,0.1,5,14840
specperl -I/home/cpu2017/bi,0.1,0.0,5,14845
/home/cpu2017/bin/specperl,0.6,0.4,4,14845
specperl -I/home/cpu2017/bi,0.1,0.2,5,14845
/home/cpu2017/bin/specinvok,0.0,0.0,5,14845
/home/cpu2017/bin/specperl,0.5,0.1,5,14845
specperl -I/home/cpu2017/bi,0.1,0.0,5,14850
/home/cpu2017/bin/specperl,0.6,0.4,4,14850
specperl -I/home/cpu2017/bi,0.1,0.2,5,14850
/home/cpu2017/bin/specinvok,0.0,0.0,5,14850
/home/cpu2017/bin/specperl,0.5,0.1,5,14850
specperl -I/home/cpu2017/bi,0.1,0.0,5,14855
/home/cpu2017/bin/specperl,0.6,0.4,4,14855
specperl -I/home/cpu2017/bi,0.1,0.2,5,14855
/home/cpu2017/bin/specinvok,0.0,0.0,5,14855
/home/cpu2017/bin/specperl,0.5,0.1,5,14855
specperl -I/home/cpu2017/bi,0.1,0.0,5,14860
/home/cpu2017/bin/specperl,0.6,0.4,4,14860
specperl -I/home/cpu2017/bi,0.1,0.2,5,14860
/home/cpu2017/bin/specinvok,0.0,0.0,5,14860
/home/cpu2017/bin/specperl,0.5,0.1,5,14860
specperl -I/home/cpu2017/bi,0.1,0.0,5,14865
/home/cpu2017/bin/specperl,0.6,0.4,4,14865
specperl -I/home/cpu2017/bi,0.1,0.2,5,14865
/home/cpu2017/bin/specinvok,0.0,0.0,5,14865
/home/cpu2017/bin/specperl,0.5,0.1,5,14865
specperl -I/home/cpu2017/bi,0.1,0.0,5,14870
/home/cpu2017/bin/specperl,0.6,0.5,5,14870
specperl -I/home/cpu2017/bi,0.1,0.2,5,14870
/home/cpu2017/bin/specinvok,0.0,0.0,4,14870
/home/cpu2017/bin/specperl,0.5,0.0,5,14870
specperl -I/home/cpu2017/bi,0.1,0.0,5,14875
/home/cpu2017/bin/specperl,0.6,0.5,5,14875
specperl -I/home/cpu2017/bi,0.1,0.2,5,14875
/home/cpu2017/bin/specinvok,0.0,0.0,4,14875
/home/cpu2017/bin/specperl,0.5,0.0,5,14875
specperl -I/home/cpu2017/bi,0.1,0.0,5,14880
/home/cpu2017/bin/specperl,0.6,0.4,5,14880
specperl -I/home/cpu2017/bi,0.1,0.2,5,14880
/home/cpu2017/bin/specinvok,0.0,0.0,4,14880
/home/cpu2017/bin/specperl,0.5,0.0,5,14880
specperl -I/home/cpu2017/bi,0.1,0.0,5,14885
/home/cpu2017/bin/specperl,0.6,0.4,5,14885
specperl -I/home/cpu2017/bi,0.1,0.2,5,14885
/home/cpu2017/bin/specinvok,0.0,0.0,4,14885
/home/cpu2017/bin/specperl,0.5,0.0,5,14885
specperl -I/home/cpu2017/bi,0.1,0.0,5,14890
/home/cpu2017/bin/specperl,0.6,0.4,5,14890
specperl -I/home/cpu2017/bi,0.1,0.2,5,14890
/home/cpu2017/bin/specinvok,0.0,0.0,4,14890
/home/cpu2017/bin/specperl,0.5,0.0,5,14890
specperl -I/home/cpu2017/bi,0.1,0.0,5,14895
/home/cpu2017/bin/specperl,0.6,0.4,5,14895
specperl -I/home/cpu2017/bi,0.1,0.2,5,14895
/home/cpu2017/bin/specinvok,0.0,0.0,4,14895
/home/cpu2017/bin/specperl,0.5,0.0,5,14895
specperl -I/home/cpu2017/bi,0.1,0.0,5,14900
/home/cpu2017/bin/specperl,0.6,0.4,5,14900
specperl -I/home/cpu2017/bi,0.1,0.2,5,14900
/home/cpu2017/bin/specinvok,0.0,0.0,4,14900
/home/cpu2017/bin/specperl,0.5,0.0,5,14900
specperl -I/home/cpu2017/bi,0.1,0.0,5,14905
/home/cpu2017/bin/specperl,0.6,0.4,5,14905
specperl -I/home/cpu2017/bi,0.1,0.2,5,14905
/home/cpu2017/bin/specinvok,0.0,0.0,4,14905
/home/cpu2017/bin/specperl,0.5,0.0,5,14905
specperl -I/home/cpu2017/bi,0.1,0.0,5,14910
/home/cpu2017/bin/specperl,0.6,0.4,5,14910
specperl -I/home/cpu2017/bi,0.1,0.2,5,14910
/home/cpu2017/bin/specinvok,0.0,0.0,4,14910
/home/cpu2017/bin/specperl,0.5,0.0,5,14910
specperl -I/home/cpu2017/bi,0.1,0.0,5,14915
/home/cpu2017/bin/specperl,0.6,0.4,5,14915
specperl -I/home/cpu2017/bi,0.1,0.2,5,14915
/home/cpu2017/bin/specinvok,0.0,0.0,4,14915
/home/cpu2017/bin/specperl,0.5,0.0,5,14915
specperl -I/home/cpu2017/bi,0.1,0.0,5,14920
/home/cpu2017/bin/specperl,0.6,0.4,5,14920
specperl -I/home/cpu2017/bi,0.1,0.2,5,14920
/home/cpu2017/bin/specinvok,0.0,0.0,4,14920
/home/cpu2017/bin/specperl,0.5,0.0,5,14920
specperl -I/home/cpu2017/bi,0.1,0.0,5,14925
/home/cpu2017/bin/specperl,0.6,0.4,5,14925
specperl -I/home/cpu2017/bi,0.1,0.2,5,14925
/home/cpu2017/bin/specinvok,0.0,0.0,4,14925
/home/cpu2017/bin/specperl,0.5,0.0,5,14925
specperl -I/home/cpu2017/bi,0.1,0.0,5,14930
/home/cpu2017/bin/specperl,0.6,0.4,5,14930
specperl -I/home/cpu2017/bi,0.1,0.2,5,14930
/home/cpu2017/bin/specinvok,0.0,0.0,4,14930
/home/cpu2017/bin/specperl,0.5,0.0,5,14930
specperl -I/home/cpu2017/bi,0.1,0.0,5,14935
/home/cpu2017/bin/specperl,0.6,0.4,5,14935
specperl -I/home/cpu2017/bi,0.1,0.2,5,14935
/home/cpu2017/bin/specinvok,0.0,0.0,4,14935
/home/cpu2017/bin/specperl,0.5,0.0,5,14935
specperl -I/home/cpu2017/bi,0.1,0.0,5,14940
/home/cpu2017/bin/specperl,0.6,0.4,5,14940
specperl -I/home/cpu2017/bi,0.1,0.2,5,14940
/home/cpu2017/bin/specinvok,0.0,0.0,4,14940
/home/cpu2017/bin/specperl,0.5,0.0,5,14940
specperl -I/home/cpu2017/bi,0.1,0.0,5,14945
/home/cpu2017/bin/specperl,0.6,0.4,5,14945
specperl -I/home/cpu2017/bi,0.1,0.2,5,14945
/home/cpu2017/bin/specinvok,0.0,0.0,4,14945
/home/cpu2017/bin/specperl,0.5,0.0,5,14945
specperl -I/home/cpu2017/bi,0.1,0.0,5,14950
/home/cpu2017/bin/specperl,0.6,0.4,5,14950
specperl -I/home/cpu2017/bi,0.1,0.2,5,14950
/home/cpu2017/bin/specinvok,0.0,0.0,4,14950
/home/cpu2017/bin/specperl,0.5,0.0,5,14950
specperl -I/home/cpu2017/bi,0.1,0.0,5,14955
/home/cpu2017/bin/specperl,0.6,0.4,5,14955
specperl -I/home/cpu2017/bi,0.1,0.2,5,14955
/home/cpu2017/bin/specinvok,0.0,0.0,4,14955
/home/cpu2017/bin/specperl,0.5,0.0,5,14955
specperl -I/home/cpu2017/bi,0.1,0.0,5,14960
/home/cpu2017/bin/specperl,0.6,0.4,5,14960
specperl -I/home/cpu2017/bi,0.1,0.2,5,14960
/home/cpu2017/bin/specinvok,0.0,0.0,4,14960
/home/cpu2017/bin/specperl,0.5,0.0,5,14960
specperl -I/home/cpu2017/bi,0.1,0.0,5,14965
/home/cpu2017/bin/specperl,0.6,0.4,5,14965
specperl -I/home/cpu2017/bi,0.1,0.2,5,14965
/home/cpu2017/bin/specinvok,0.0,0.0,4,14965
/home/cpu2017/bin/specperl,0.5,0.0,5,14965
specperl -I/home/cpu2017/bi,0.1,0.0,5,14970
/home/cpu2017/bin/specperl,0.6,0.4,5,14970
specperl -I/home/cpu2017/bi,0.1,0.2,5,14970
/home/cpu2017/bin/specinvok,0.0,0.0,4,14970
/home/cpu2017/bin/specperl,0.5,0.0,5,14970
specperl -I/home/cpu2017/bi,0.1,0.0,5,14975
/home/cpu2017/bin/specperl,0.6,0.4,5,14975
specperl -I/home/cpu2017/bi,0.1,0.2,5,14975
/home/cpu2017/bin/specinvok,0.0,0.0,4,14975
/home/cpu2017/bin/specperl,0.5,0.0,5,14975
specperl -I/home/cpu2017/bi,0.1,0.0,5,14980
/home/cpu2017/bin/specperl,0.6,0.4,5,14980
specperl -I/home/cpu2017/bi,0.1,0.2,5,14980
/home/cpu2017/bin/specinvok,0.0,0.0,4,14980
/home/cpu2017/bin/specperl,0.5,0.0,5,14980
specperl -I/home/cpu2017/bi,0.1,0.0,5,14985
/home/cpu2017/bin/specperl,0.6,0.4,5,14985
specperl -I/home/cpu2017/bi,0.1,0.2,5,14985
/home/cpu2017/bin/specinvok,0.0,0.0,4,14985
/home/cpu2017/bin/specperl,0.5,0.0,5,14985
specperl -I/home/cpu2017/bi,0.1,0.0,5,14990
/home/cpu2017/bin/specperl,0.6,0.4,5,14990
specperl -I/home/cpu2017/bi,0.1,0.2,5,14990
/home/cpu2017/bin/specinvok,0.0,0.0,4,14990
/home/cpu2017/bin/specperl,0.5,0.0,5,14990
specperl -I/home/cpu2017/bi,0.1,0.0,5,14995
/home/cpu2017/bin/specperl,0.6,0.4,5,14995
specperl -I/home/cpu2017/bi,0.1,0.2,5,14995
/home/cpu2017/bin/specinvok,0.0,0.0,4,14995
/home/cpu2017/bin/specperl,0.5,0.0,5,14995
specperl -I/home/cpu2017/bi,0.1,0.0,5,15000
/home/cpu2017/bin/specperl,0.6,0.4,5,15000
specperl -I/home/cpu2017/bi,0.1,0.2,5,15000
/home/cpu2017/bin/specinvok,0.0,0.0,4,15000
/home/cpu2017/bin/specperl,0.5,0.0,5,15000
specperl -I/home/cpu2017/bi,0.1,0.0,5,15005
/home/cpu2017/bin/specperl,0.6,0.4,5,15005
specperl -I/home/cpu2017/bi,0.1,0.2,5,15005
/home/cpu2017/bin/specinvok,0.0,0.0,4,15005
/home/cpu2017/bin/specperl,0.5,0.0,5,15005
specperl -I/home/cpu2017/bi,0.1,0.0,5,15010
/home/cpu2017/bin/specperl,0.6,0.4,5,15010
specperl -I/home/cpu2017/bi,0.1,0.2,5,15010
/home/cpu2017/bin/specinvok,0.0,0.0,4,15010
/home/cpu2017/bin/specperl,0.5,0.0,5,15010
specperl -I/home/cpu2017/bi,0.1,0.0,5,15015
/home/cpu2017/bin/specperl,0.6,0.4,5,15015
specperl -I/home/cpu2017/bi,0.1,0.2,5,15015
/home/cpu2017/bin/specinvok,0.0,0.0,4,15015
/home/cpu2017/bin/specperl,0.5,0.0,5,15015
specperl -I/home/cpu2017/bi,0.1,0.0,5,15020
/home/cpu2017/bin/specperl,0.6,0.4,5,15020
specperl -I/home/cpu2017/bi,0.1,0.2,5,15020
/home/cpu2017/bin/specinvok,0.0,0.0,4,15020
/home/cpu2017/bin/specperl,0.5,0.0,5,15020
specperl -I/home/cpu2017/bi,0.1,0.0,5,15025
/home/cpu2017/bin/specperl,0.6,0.4,5,15025
specperl -I/home/cpu2017/bi,0.1,0.2,5,15025
/home/cpu2017/bin/specinvok,0.0,0.0,4,15025
/home/cpu2017/bin/specperl,0.5,0.0,5,15025
specperl -I/home/cpu2017/bi,0.1,0.0,5,15030
/home/cpu2017/bin/specperl,0.6,0.4,5,15030
specperl -I/home/cpu2017/bi,0.1,0.2,5,15030
/home/cpu2017/bin/specinvok,0.0,0.0,4,15030
/home/cpu2017/bin/specperl,0.5,0.0,5,15030
specperl -I/home/cpu2017/bi,0.1,0.0,5,15035
/home/cpu2017/bin/specperl,0.6,0.4,5,15035
specperl -I/home/cpu2017/bi,0.1,0.2,5,15035
/home/cpu2017/bin/specinvok,0.0,0.0,4,15035
/home/cpu2017/bin/specperl,0.5,0.0,5,15035
specperl -I/home/cpu2017/bi,0.1,0.0,5,15040
/home/cpu2017/bin/specperl,0.6,0.4,5,15040
specperl -I/home/cpu2017/bi,0.1,0.2,5,15040
/home/cpu2017/bin/specinvok,0.0,0.0,4,15040
/home/cpu2017/bin/specperl,0.5,0.0,5,15040
specperl -I/home/cpu2017/bi,0.1,0.0,5,15045
/home/cpu2017/bin/specperl,0.6,0.4,5,15045
specperl -I/home/cpu2017/bi,0.1,0.2,5,15045
/home/cpu2017/bin/specinvok,0.0,0.0,4,15045
/home/cpu2017/bin/specperl,0.5,0.0,5,15045
specperl -I/home/cpu2017/bi,0.1,0.0,5,15050
/home/cpu2017/bin/specperl,0.6,0.4,5,15050
specperl -I/home/cpu2017/bi,0.1,0.2,5,15050
/home/cpu2017/bin/specinvok,0.0,0.0,4,15050
/home/cpu2017/bin/specperl,0.5,0.0,5,15050
specperl -I/home/cpu2017/bi,0.1,0.0,5,15055
/home/cpu2017/bin/specperl,0.6,0.4,5,15055
specperl -I/home/cpu2017/bi,0.1,0.2,5,15055
/home/cpu2017/bin/specinvok,0.0,0.0,4,15055
/home/cpu2017/bin/specperl,0.5,0.0,5,15055
specperl -I/home/cpu2017/bi,0.1,0.0,5,15060
/home/cpu2017/bin/specperl,0.6,0.4,5,15060
