%CPU,%MEM,PSR,TIME,PID,CMD
0.0,0.0,1,3255,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.7,5.3,7,3255,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.7,5.3,6,3255,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,2,3260,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.6,5.3,6,3260,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.6,5.3,7,3260,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,2,3265,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.7,5.3,6,3265,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.6,5.3,7,3265,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,6,3270,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.8,5.3,6,3270,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.8,5.3,7,3270,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,0,3275,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.7,5.3,7,3275,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.7,5.3,6,3275,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,0,3280,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.6,5.3,6,3280,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.6,5.3,7,3280,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,2,3285,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.8,5.3,7,3285,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.8,5.3,6,3285,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,2,3290,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
18.1,5.3,7,3290,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
18.1,5.3,6,3290,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,3,3295,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.8,5.3,7,3295,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.8,5.3,6,3295,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,6,3300,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.7,5.3,6,3300,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.7,5.3,7,3300,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,3,3305,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.7,5.3,6,3305,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.7,5.3,7,3305,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,6,3310,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.7,5.3,6,3310,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.7,5.3,7,3310,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,4,3315,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.6,5.3,6,3315,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.6,5.3,7,3315,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,7,3320,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.6,5.3,6,3320,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.6,5.3,7,3320,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,2,3325,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.6,5.3,6,3325,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.5,5.3,7,3325,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
