%CPU,%MEM,PSR,TIME,PID,CMD
98.1,1.2,7,37430,13179,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.1,1.2,1,37430,13201,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.1,1.2,0,37430,13207,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.2,0.7,2,37430,13236,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.2,1.7,6,37435,12953,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.4,1.3,5,37435,13128,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.3,1.3,4,37435,13130,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.2,1.2,7,37435,13179,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.2,1.2,1,37435,13201,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.2,1.2,0,37435,13207,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.4,0.7,2,37435,13236,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.2,1.7,6,37440,12953,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.4,1.3,5,37440,13128,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.3,1.3,4,37440,13130,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.3,1.3,7,37440,13179,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.2,1.2,1,37440,13201,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.3,1.2,0,37440,13207,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.5,0.8,2,37440,13236,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.2,1.7,6,37445,12953,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.4,1.3,5,37445,13128,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.4,1.3,4,37445,13130,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.3,1.3,7,37445,13179,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.3,1.2,1,37445,13201,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.3,1.2,0,37445,13207,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.6,0.8,2,37445,13236,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.2,1.7,6,37450,12953,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.4,1.3,5,37450,13128,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
